Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,SatisfactionScore,CLTV,HasInternet
0,0,1,0,1,0,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),1,63,0,24,,3,4811,1
1,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,58,0,18,,2,3788,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,41,0,1,Offer E,2,5824,1
0,1,1,0,1,1,0,1,1,0,1,1,One year,1,Electronic check,1,66,0,65,,1,5965,1
0,0,1,0,1,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),1,25,0,53,Offer B,3,4166,0
1,1,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,76,0,1,,1,4176,1
0,1,0,0,1,1,0,1,0,0,0,1,Month-to-month,0,Electronic check,1,67,0,15,Offer D,2,2668,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,48,0,4,,1,5246,1
0,0,0,0,1,0,0,1,0,1,1,0,Month-to-month,0,Mailed check,1,27,0,9,,3,5515,1
0,0,0,0,1,1,0,0,0,1,1,0,Month-to-month,1,Electronic check,1,60,0,22,,2,4739,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),1,39,0,38,,3,5437,1
1,0,0,0,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1,62,0,53,Offer B,3,6265,0
1,0,0,0,1,0,1,0,0,1,0,0,Month-to-month,1,Electronic check,1,49,0,1,,1,2771,1
0,1,0,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,79,0,8,,3,5546,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,40,0,16,,1,2335,1
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,34,0,1,,3,2123,1
1,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,78,0,7,,2,5638,1
1,1,0,0,1,1,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,79,0,9,Offer E,1,4656,1
0,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,78,0,37,Offer C,3,5859,1
0,0,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Mailed check,1,44,0,5,,1,5435,1
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,71,0,3,Offer E,3,2491,1
0,0,1,0,1,1,0,1,0,0,0,1,Month-to-month,1,Electronic check,1,39,0,31,,2,5219,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,45,0,2,,1,5390,1
0,0,1,0,1,1,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,26,0,37,,1,4233,1
0,0,0,0,1,0,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),1,26,0,38,,1,2157,1
0,1,1,0,1,1,1,1,1,1,1,1,Month-to-month,0,Electronic check,1,76,0,48,,1,5915,1
1,0,0,0,1,0,1,1,1,0,1,1,Month-to-month,1,Electronic check,1,37,0,10,,1,5035,1
1,1,0,0,0,0,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,65,0,8,Offer E,1,5971,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,46,0,2,,1,4655,1
0,0,0,0,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,62,0,3,,1,2088,0
0,0,0,0,1,1,0,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),1,21,0,4,,3,5552,1
1,1,1,0,1,1,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,75,0,37,Offer C,2,4712,1
0,0,0,0,1,0,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,23,0,1,Offer E,1,4692,1
0,0,0,0,1,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,25,0,5,Offer E,3,5090,1
0,1,0,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,75,0,28,Offer C,1,5030,1
0,0,0,0,1,0,1,1,1,1,1,1,One year,0,Bank transfer (automatic),1,59,0,30,,2,2313,1
1,1,0,0,1,1,1,0,0,0,1,0,Month-to-month,1,Electronic check,1,69,0,36,Offer C,1,5692,1
0,0,0,0,0,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,47,0,1,Offer E,3,3351,0
0,1,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,68,3,4,Offer E,1,4797,1
1,0,1,0,1,0,1,0,1,0,1,0,Month-to-month,1,Electronic check,1,54,0,17,,1,2544,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,33,0,3,Offer E,1,4323,0
1,0,1,1,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,55,3,4,Offer E,3,5691,1
1,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,25,0,4,Offer E,2,3591,1
1,0,0,0,1,1,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,55,0,26,,1,4997,1
1,0,0,0,0,0,0,1,0,0,1,1,Month-to-month,1,Mailed check,1,20,0,5,,2,4630,0
0,0,1,0,1,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,55,0,4,Offer E,2,2140,1
1,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,47,0,1,Offer E,3,5086,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,62,0,1,Offer E,1,2847,1
0,1,0,0,1,0,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),1,66,0,8,Offer E,1,3676,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1,55,1,1,Offer E,2,4277,0
1,1,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,65,0,50,,3,4287,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,48,0,26,,2,2934,1
0,0,0,0,0,0,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,23,0,6,Offer E,1,2240,0
0,0,0,0,1,1,0,0,0,1,1,0,Month-to-month,1,Electronic check,1,57,0,3,Offer E,1,3155,1
1,0,0,0,0,0,0,1,0,1,0,0,Month-to-month,1,Mailed check,1,44,0,3,Offer E,1,5825,0
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,31,0,1,Offer E,3,5955,1
1,0,0,0,0,0,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,38,0,14,Offer D,1,4883,0
0,1,1,0,1,1,0,1,1,0,1,1,One year,1,Credit card (automatic),1,77,0,61,,1,4412,1
0,1,1,0,0,0,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,66,0,40,,3,2296,0
0,0,0,0,1,0,1,1,1,0,1,1,One year,1,Electronic check,1,57,0,58,Offer B,1,5902,1
0,0,0,0,1,0,1,0,0,0,1,1,Month-to-month,1,Electronic check,1,23,0,18,Offer D,1,5581,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,35,0,7,Offer E,2,5514,1
1,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,72,0,2,Offer E,1,4618,1
1,0,0,0,1,0,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),1,55,0,19,Offer D,2,4539,1
1,0,1,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,35,0,11,Offer D,2,5075,1
0,0,1,0,1,0,1,0,1,1,1,1,One year,1,Credit card (automatic),1,35,0,39,,2,2371,1
0,0,0,0,1,1,1,0,0,0,0,0,Month-to-month,1,Mailed check,1,60,0,15,Offer D,2,4519,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),1,57,0,5,,1,3799,0
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,57,0,1,Offer E,1,5963,1
1,1,1,0,1,1,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,77,0,10,Offer D,1,3336,1
1,0,0,0,1,0,0,0,1,0,1,1,Month-to-month,0,Mailed check,1,53,0,6,Offer E,2,3469,1
0,1,1,0,1,1,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),1,66,0,16,Offer D,2,5769,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,56,0,2,Offer E,2,5082,1
0,1,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,80,0,2,Offer E,3,4322,1
1,1,0,0,1,1,1,0,0,0,1,0,Month-to-month,1,Electronic check,1,68,0,19,Offer D,1,2373,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,48,0,1,,2,3061,0
1,0,1,0,1,1,1,0,1,0,1,1,Two year,1,Credit card (automatic),1,30,0,66,,2,5602,1
0,0,0,0,1,1,0,1,0,0,1,1,Month-to-month,1,Electronic check,1,54,0,36,,1,4188,1
0,0,1,0,0,0,1,0,1,0,1,1,Month-to-month,0,Electronic check,1,50,0,39,,1,5632,0
1,0,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,25,0,21,Offer D,1,2902,1
1,0,0,0,0,0,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),1,34,0,2,Offer E,3,3620,0
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,42,0,4,Offer E,1,2220,1
1,0,0,0,1,0,0,0,1,0,1,0,One year,1,Electronic check,1,37,0,35,,1,5928,1
0,0,1,0,1,0,0,0,1,0,1,1,One year,1,Electronic check,1,48,0,33,,3,5080,1
1,0,0,0,1,0,0,0,0,0,0,0,One year,1,Electronic check,1,49,0,45,Offer B,3,5398,0
1,1,1,0,1,1,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),1,78,0,7,,1,3591,1
1,0,0,0,0,0,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,47,0,6,Offer E,1,4667,0
1,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,74,0,3,,1,3128,1
0,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),1,62,3,11,Offer D,2,4500,0
0,0,0,0,1,0,0,0,1,0,0,0,Month-to-month,0,Electronic check,1,53,0,1,Offer E,1,2176,1
0,1,1,0,1,0,0,1,0,1,1,1,One year,1,Credit card (automatic),1,74,0,40,,3,5098,1
1,1,0,0,1,0,1,0,0,0,0,1,Month-to-month,0,Mailed check,1,65,0,47,,3,3645,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,62,0,7,Offer E,2,5595,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,40,0,1,Offer E,1,4238,1
1,0,1,0,1,0,1,0,0,0,0,0,One year,1,Electronic check,1,24,0,7,Offer E,1,5651,1
0,1,0,0,1,0,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,70,0,15,,3,4526,1
0,0,1,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,64,0,11,Offer D,1,2120,1
1,0,0,0,1,1,1,1,1,1,1,1,One year,1,Bank transfer (automatic),1,53,0,67,,1,6255,1
1,0,0,0,0,0,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,55,0,8,Offer E,1,4549,0
0,0,1,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,19,0,44,,2,5606,1
1,1,1,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,70,0,24,Offer C,1,2104,1
1,1,0,0,1,1,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,75,0,15,,1,4958,1
0,0,1,0,1,1,1,0,1,0,1,1,Month-to-month,1,Electronic check,1,38,0,17,Offer D,1,2365,1
1,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,70,0,1,,2,5844,1
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,39,0,9,,3,3890,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,21,0,7,,2,3949,1
1,1,1,0,1,1,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,71,0,36,Offer C,1,2987,1
1,0,0,0,1,0,0,0,0,1,1,1,Month-to-month,1,Electronic check,1,48,0,3,,2,3520,1
0,1,1,0,1,1,0,1,0,0,0,0,Month-to-month,1,Mailed check,1,79,0,34,Offer C,1,3980,1
0,1,0,0,0,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,79,0,1,,3,5303,0
1,0,0,0,1,0,0,1,1,0,1,0,Month-to-month,1,Electronic check,1,39,0,22,Offer D,2,5438,1
0,1,1,0,1,1,1,0,0,0,0,0,Month-to-month,0,Electronic check,1,73,0,47,,1,5915,1
0,1,1,0,0,0,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),1,74,0,24,Offer C,1,3843,0
1,0,1,0,0,0,0,1,1,1,1,1,One year,1,Electronic check,1,61,0,53,,2,5650,0
0,0,1,0,1,1,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,58,0,8,,1,2656,1
0,0,1,0,1,0,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,27,0,2,,1,5799,1
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),1,24,0,8,,3,4785,0
0,0,1,0,0,0,0,1,1,0,0,0,One year,0,Mailed check,1,31,0,48,,2,5995,0
0,1,1,0,1,1,0,0,1,1,1,1,One year,1,Electronic check,1,80,0,43,,2,4423,1
1,1,1,0,1,1,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,69,0,16,,2,3392,1
0,0,1,0,1,0,0,1,1,0,1,1,Month-to-month,0,Electronic check,1,47,0,8,,2,2750,1
1,0,0,0,1,1,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,20,0,20,Offer D,1,4115,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,44,0,2,,3,5172,1
0,0,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Mailed check,1,48,0,27,,2,4464,1
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,71,0,5,,3,3368,1
1,0,1,0,1,1,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),1,63,0,52,,3,4751,1
1,1,0,0,1,1,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,73,0,37,Offer C,1,4424,1
1,0,0,0,1,1,0,1,0,1,1,1,One year,1,Bank transfer (automatic),1,52,0,69,Offer A,3,6350,1
1,0,0,1,1,0,1,1,0,0,0,0,Month-to-month,1,Mailed check,1,20,1,40,,1,2810,1
0,0,0,0,1,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,53,0,6,,1,5656,1
1,0,0,0,1,1,0,0,1,0,0,0,Month-to-month,0,Electronic check,1,60,0,11,Offer D,1,3407,1
0,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,43,0,6,,1,5800,1
0,0,1,0,1,1,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,21,0,3,,1,4176,1
0,1,0,0,0,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,79,0,5,,3,3561,0
1,0,1,0,1,0,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,51,0,8,,2,3683,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,57,0,1,,3,2119,1
0,1,1,0,1,1,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),1,67,0,28,Offer C,3,4994,1
0,0,1,0,1,0,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,53,0,1,,3,2943,1
1,0,1,0,1,1,0,0,1,0,0,1,Month-to-month,1,Electronic check,1,25,0,29,,1,5292,1
1,0,1,0,1,1,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,59,0,19,,2,3427,1
0,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),1,62,0,6,,3,5579,0
1,0,0,0,1,0,0,0,0,1,0,0,Month-to-month,0,Mailed check,1,58,0,1,,1,2180,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,31,0,1,Offer E,1,3037,1
0,0,0,0,1,0,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),1,49,0,6,Offer E,2,4248,1
1,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,59,3,15,,1,4672,0
0,0,1,0,0,0,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),1,19,0,25,Offer C,1,5024,0
1,1,1,0,1,0,0,1,1,1,1,0,Month-to-month,1,Mailed check,1,72,0,10,,1,2415,1
0,0,1,0,1,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,52,0,13,,2,3740,1
0,0,1,0,1,1,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),1,38,0,49,,2,5785,1
0,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,75,0,1,,3,4291,1
0,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,26,0,37,Offer C,1,5554,1
1,0,0,0,1,0,0,1,1,0,1,0,Month-to-month,0,Electronic check,1,49,0,26,Offer C,1,3452,1
0,0,0,0,1,0,0,0,1,0,1,1,One year,0,Mailed check,1,61,0,12,,2,3538,1
0,1,0,0,0,0,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,76,0,10,,2,5702,0
1,0,1,0,1,1,1,0,1,0,0,0,Month-to-month,1,Electronic check,1,64,0,5,Offer E,1,5141,1
1,0,0,0,1,1,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),1,26,0,18,,1,2931,1
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,0,3,,3,5165,1
0,0,0,0,1,1,1,0,1,0,1,1,One year,1,Bank transfer (automatic),1,20,0,54,,3,6117,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,39,0,10,,1,5578,1
0,0,0,0,1,0,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,20,0,1,,2,4535,1
1,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,42,0,2,Offer E,1,5055,1
1,0,1,0,1,1,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,62,0,32,Offer C,3,5949,1
1,0,0,0,1,1,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,22,0,36,Offer C,3,5272,1
1,0,0,0,1,1,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),1,38,0,53,,1,4753,1
1,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,46,1,1,Offer E,1,5441,0
1,1,0,0,1,1,0,0,1,0,1,1,Month-to-month,1,Electronic check,1,76,0,12,,3,2819,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,48,0,1,,3,4063,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,61,0,5,Offer E,2,3718,1
1,0,0,0,1,0,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,61,0,6,Offer E,2,3420,1
0,1,0,0,1,1,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,68,0,26,Offer C,1,4074,1
0,1,1,0,0,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,77,0,1,,1,5377,0
1,0,0,0,1,1,0,1,0,1,1,1,One year,1,Credit card (automatic),1,30,0,64,,1,4870,1
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,40,0,13,,1,5964,1
0,0,1,0,1,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,62,0,9,Offer E,2,4971,1
1,0,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),1,49,0,10,,2,2457,1
0,0,0,0,1,0,0,0,1,1,1,1,Month-to-month,0,Electronic check,1,39,0,2,Offer E,2,3005,1
0,1,0,0,1,1,0,0,0,0,0,1,Month-to-month,1,Mailed check,1,67,0,20,,1,3866,1
1,0,1,0,1,0,0,1,1,0,0,0,Month-to-month,1,Electronic check,1,35,0,9,Offer E,2,4748,1
1,1,0,0,1,1,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),1,67,0,32,Offer C,2,2246,1
0,0,1,0,1,1,1,0,1,1,0,0,Two year,0,Credit card (automatic),1,57,0,70,Offer A,1,5591,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,43,0,1,Offer E,2,5717,0
1,0,0,0,1,1,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,25,0,1,,1,4261,1
0,1,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,76,0,1,,2,5948,1
0,0,0,0,0,0,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,46,0,13,,2,5131,0
1,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Mailed check,1,56,0,7,,1,3736,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,27,3,1,,2,4599,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,31,0,7,,2,3109,1
1,0,0,1,1,1,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,43,2,54,,1,5282,1
0,1,0,0,1,0,0,0,1,0,1,0,Month-to-month,1,Mailed check,1,66,0,5,,1,3305,1
1,1,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,80,0,1,,3,5443,1
1,0,1,0,1,0,0,0,1,1,1,1,One year,1,Mailed check,1,33,0,33,Offer C,1,5374,1
0,0,1,0,1,1,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,38,0,55,,2,4398,1
0,1,1,0,1,1,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,78,0,6,,3,5721,1
0,0,0,0,1,0,1,0,0,0,1,0,Month-to-month,0,Electronic check,1,35,0,8,,1,4437,1
1,0,0,0,1,0,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,40,0,11,,2,3634,1
1,0,1,0,0,0,0,1,0,0,1,1,One year,1,Bank transfer (automatic),1,57,0,49,,2,5375,0
0,1,1,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,69,0,1,,1,4531,1
1,1,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,78,0,15,,1,3621,1
1,1,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,78,0,16,,1,3327,1
1,1,1,0,1,1,0,1,0,0,0,1,One year,0,Mailed check,1,68,0,44,,3,2674,1
0,0,0,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,56,1,5,,1,4846,1
1,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),1,39,0,4,,1,3865,1
1,0,1,0,1,1,1,1,0,0,1,0,Month-to-month,1,Electronic check,1,52,0,30,Offer C,1,2792,1
0,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,34,0,1,,3,3208,1
1,0,0,0,0,0,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,43,0,9,,1,5352,0
0,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,53,0,1,,3,2075,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,25,2,1,,3,3797,0
0,0,0,0,1,1,0,0,1,1,1,1,Two year,1,Electronic check,1,39,0,61,,3,4183,1
1,0,1,0,1,1,1,1,1,1,1,0,Month-to-month,1,Electronic check,1,47,0,59,,1,4508,1
0,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,56,0,3,,3,3591,1
0,0,0,0,1,0,0,1,0,1,1,1,Month-to-month,1,Electronic check,1,40,0,3,,3,4330,1
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,1,Mailed check,1,62,0,1,,1,4629,1
1,0,0,0,1,0,0,1,1,0,0,0,Month-to-month,1,Electronic check,1,61,0,13,,2,5067,1
0,0,1,0,0,0,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,46,0,18,,3,2601,0
0,1,1,0,1,0,0,0,0,1,1,0,Month-to-month,1,Mailed check,1,75,0,3,,1,3464,1
0,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,70,0,1,,1,5056,1
0,0,0,0,1,0,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,61,0,1,,1,2326,1
0,0,1,0,1,1,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),1,38,0,70,Offer A,1,6173,1
1,0,1,0,1,1,1,1,1,1,1,1,Two year,1,Electronic check,1,48,0,68,Offer A,1,4610,1
0,1,1,0,1,0,0,1,0,0,0,1,Month-to-month,0,Electronic check,1,65,0,26,Offer C,3,4316,1
1,0,1,0,1,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,42,0,11,Offer D,1,5119,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,61,0,1,,3,4266,0
1,0,0,0,1,0,0,0,1,0,0,0,Month-to-month,1,Mailed check,1,60,0,1,,3,5338,1
0,0,0,0,1,0,0,0,1,1,0,0,Two year,0,Credit card (automatic),1,52,0,46,,3,2793,1
1,0,0,0,1,0,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,32,0,4,,3,2456,1
1,1,0,0,1,1,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),1,71,0,22,,1,5014,1
1,0,1,0,1,0,0,1,1,1,1,0,Month-to-month,1,Mailed check,1,54,0,9,,2,3016,1
1,0,1,0,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,49,0,7,,2,3296,1
0,0,0,0,1,0,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1,22,0,1,Offer E,1,4207,1
0,1,0,0,0,0,1,1,0,0,1,1,Month-to-month,1,Electronic check,1,72,0,40,,1,4272,0
1,0,1,0,1,1,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,29,0,29,Offer C,3,5189,1
0,0,0,0,1,1,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,30,0,3,Offer E,2,5948,1
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,28,0,1,Offer E,1,5394,0
0,0,1,0,1,1,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1,39,0,3,Offer E,1,3972,1
1,0,0,0,1,1,0,0,1,1,1,1,Month-to-month,1,Mailed check,1,49,0,23,Offer D,1,5963,1
0,0,0,0,1,1,1,1,0,0,1,0,Month-to-month,1,Electronic check,1,28,0,13,Offer D,1,2110,1
1,1,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,69,0,1,Offer E,1,3491,0
0,0,0,0,1,1,0,1,1,0,1,1,Month-to-month,1,Electronic check,1,52,0,39,Offer C,2,4811,1
0,0,1,1,1,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,33,1,1,,3,4633,0
1,0,1,0,0,0,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,53,0,14,Offer D,3,5360,0
1,0,0,0,1,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,62,0,1,,2,2051,0
1,0,0,0,1,0,0,0,0,0,0,1,Month-to-month,0,Electronic check,1,40,0,1,,3,2199,1
