CustomerID,Gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
9912-GVSEQ,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,73,0,26,Offer C,Napa,California,94558,2,2591,Network reliability
5383-MMTWC,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,75,0,8,,Oakley,California,94561,3,4819,Limited range of services
7240-ETPTR,Female,No,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,51,0,9,,Pope Valley,California,94567,2,4359,Lack of affordable download/upload speed
2202-CUYXZ,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,25,0,1,,Dublin,California,94568,1,3086,Competitor had better devices
5995-OIGLP,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes,42,0,12,,Port Costa,California,94569,1,3043,Extra data charges
6261-RCVNS,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),Yes,22,0,42,Offer B,Rodeo,California,94572,2,2774,Price too high
7951-QKZPL,Female,No,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,Yes,21,0,33,,Saint Helena,California,94574,3,5194,Long distance charges
3640-PHQXK,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,54,0,31,,Union City,California,94587,2,2031,Service dissatisfaction
6877-LGWXO,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,66,0,18,Offer D,Pleasanton,California,94588,3,3521,Attitude of support person
8019-ENHXU,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,Yes,50,0,42,Offer B,Oakland,California,94601,2,4624,Network reliability
5167-GBFRE,Male,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,73,0,4,Offer E,Oakland,California,94602,3,4694,Poor expertise of online support
9033-EOXWV,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,Yes,57,0,12,,Oakland,California,94603,3,4149,Don't know
1324-NLTJE,Female,Yes,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),Yes,73,0,15,Offer D,Emeryville,California,94608,1,3167,Don't know
1522-VVDMG,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,25,0,7,,Oakland,California,94611,2,3807,Poor expertise of online support
9185-TQCVP,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,27,0,14,,Albany,California,94706,2,4550,Poor expertise of phone support
5567-WSELE,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,70,0,3,Offer E,Richmond,California,94801,1,3019,Competitor had better devices
8063-RJYNF,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,27,0,16,,Richmond,California,94804,1,2827,Competitor offered higher download speeds
0687-ZVTHB,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),Yes,24,0,65,Offer B,Richmond,California,94805,1,4415,Competitor offered more data
9661-ACXBS,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,26,0,42,Offer B,San Rafael,California,94901,1,2317,Competitor made better offer
3727-RJMEO,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,34,0,6,,Rohnert Park,California,94928,1,4458,Competitor had better devices
6646-VRFOL,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,74,0,53,,Larkspur,California,94939,1,5860,Competitor had better devices
5685-IIXLY,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,54,0,5,,Novato,California,94945,3,4565,Competitor offered higher download speeds
4250-ZBWLV,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,Yes,24,0,68,Offer A,Olema,California,94950,3,4454,Competitor offered higher download speeds
5095-AESKG,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,33,0,3,,Sausalito,California,94965,3,5646,Competitor offered higher download speeds
1871-MOWRM,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),Yes,57,0,12,,Woodacre,California,94973,1,4306,Competitor offered more data
2027-OAQQC,Female,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,64,0,43,Offer B,Aptos,California,95003,1,4044,Competitor offered more data
9090-SGQXL,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,70,0,68,,Ben Lomond,California,95005,3,6284,Competitor offered more data
6595-YGXIT,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,71,0,25,Offer C,Boulder Creek,California,95006,2,3878,Competitor made better offer
9835-ZIITK,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,66,0,66,,Campbell,California,95008,1,4281,Competitor made better offer
1555-DJEQW,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,21,0,70,Offer A,Cupertino,California,95014,1,5947,Price too high
5649-TJHOV,Male,Yes,Yes,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,68,0,27,Offer C,Davenport,California,95017,1,4564,Product dissatisfaction
0519-XUZJU,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,56,0,1,,Felton,California,95018,2,3963,Service dissatisfaction
6338-AVWCY,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,Yes,19,0,3,,Escondido,California,92027,3,4710,Competitor made better offer
9253-QXKBE,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,73,0,29,,Morgan Hill,California,95037,1,2233,Competitor had better devices
9445-SZLCH,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,39,0,36,,Santa Clara,California,95050,2,4544,Limited range of services
7568-PODML,Male,No,No,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,34,0,1,,Watsonville,California,95076,1,4954,Competitor had better devices
5349-IECLD,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,61,0,2,,San Jose,California,95111,1,4493,Competitor had better devices
3945-GFWQL,Female,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,33,1,12,,San Jose,California,95113,3,4162,Extra data charges
3797-VTIDR,Male,No,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,55,0,1,Offer E,San Jose,California,95121,2,4517,Price too high
9526-BIHHD,Male,No,No,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,30,0,1,Offer E,San Jose,California,95127,1,3383,Product dissatisfaction
4523-WXCEF,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,21,0,59,Offer B,San Jose,California,95129,2,4160,Service dissatisfaction
8364-TRMMK,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,51,0,3,Offer E,San Jose,California,95132,1,2876,Lack of self-service on Website
3063-QFSZL,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,37,0,1,Offer E,San Jose,California,95135,1,2294,Competitor had better devices
8775-LHDJH,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,77,0,1,Offer E,San Jose,California,95136,2,2905,Don't know
3097-NQYSN,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,Yes,73,0,2,,San Jose,California,95139,1,5204,Competitor had better devices
3565-UNOCC,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,65,0,29,,Stockton,California,95209,1,3179,Competitor offered higher download speeds
9249-FXSCK,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes,20,0,52,Offer B,Acampo,California,95220,1,4861,Competitor offered more data
5493-SDRDQ,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes,19,0,2,Offer E,Angels Camp,California,95222,1,4235,Competitor made better offer
0871-URUWO,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,36,0,13,,Sheep Ranch,California,95251,1,2003,Competitor had better devices
9190-MFJLN,Male,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,65,0,19,Offer D,Vallecito,California,95251,1,2851,Competitor had better devices
1095-JUDTC,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,78,0,47,,Woodbridge,California,95258,2,5214,Competitor offered higher download speeds
0870-VEMYL,Female,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),Yes,34,0,5,Offer E,Columbia,California,95310,1,5435,Competitor offered higher download speeds
5385-SUIRI,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,69,0,52,,Delhi,California,95315,1,5648,Competitor offered higher download speeds
3982-XWFZQ,Female,No,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,30,0,42,Offer B,Denair,California,95316,2,4873,Competitor offered more data
4009-ALQFH,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,35,0,25,,Groveland,California,95321,3,5932,Competitor offered more data
3627-FCRDW,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,49,0,9,,Hughson,California,95326,3,2236,Competitor offered more data
7562-GSUHK,Female,No,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,40,0,16,,Jamestown,California,95327,1,5497,Competitor made better offer
4903-UYAVB,Male,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,53,0,5,Offer E,Lathrop,California,95330,1,3864,Competitor made better offer
6776-TLWOI,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,29,0,3,Offer E,Livingston,California,95334,1,2158,Price too high
4077-CROMM,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,51,0,31,,Modesto,California,95350,1,5000,Product dissatisfaction
2868-MZAGQ,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,49,0,1,Offer E,Modesto,California,95354,1,5533,Service dissatisfaction
4847-QNOKA,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,30,0,1,Offer E,Modesto,California,95355,2,2632,Lack of self-service on Website
6379-RXJRQ,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,42,0,10,,Modesto,California,95358,2,2457,Network reliability
8650-RHRKE,Male,No,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,27,0,4,Offer E,Oakdale,California,95361,3,4207,Limited range of services
0475-RIJEP,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,47,0,43,Offer B,Pinecrest,California,95364,1,5107,Lack of affordable download/upload speed
1260-TTRXI,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,64,0,4,Offer E,Planada,California,95365,2,5834,Long distance charges
6328-ZPBGN,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,67,0,11,,Riverbank,California,95367,2,4074,Extra data charges
4789-KWMXN,Male,No,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes,42,0,47,Offer B,Tuolumne,California,95379,1,3344,Price too high
2867-UIMSS,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,24,0,1,,Vernalis,California,95385,1,2734,Product dissatisfaction
8111-RKSPX,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,20,0,4,Offer E,Santa Rosa,California,95401,2,5668,Service dissatisfaction
1585-MQSSU,Male,No,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes,36,0,17,Offer D,Santa Rosa,California,95404,1,5659,Lack of self-service on Website
2856-NNASM,Male,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,74,0,43,,Santa Rosa,California,95407,1,3802,Network reliability
8559-CIZFV,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,Yes,34,0,21,Offer D,Annapolis,California,95412,2,5353,Don't know
7547-EKNFS,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,37,0,42,Offer B,Caspar,California,95420,1,2075,Attitude of service provider
6769-DYBQN,Male,Yes,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,77,0,46,,Clearlake,California,95422,1,2097,Attitude of support person
4439-JMPMT,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,38,0,5,Offer E,Comptche,California,95427,1,3608,Attitude of support person
2446-BEGGB,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,79,0,6,,Lakewood,California,90712,3,3330,Attitude of support person
1496-GGSUK,Female,Yes,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,68,0,1,,Fulton,California,95439,1,4095,Attitude of service provider
2575-GFSOE,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,25,0,7,Offer E,Graton,California,95444,2,5672,Attitude of service provider
2842-JTCCU,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,27,0,2,Offer E,Hopland,California,95449,3,4662,Attitude of service provider
3296-SILRA,Female,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,76,0,1,,Lakeport,California,95453,2,2426,Attitude of support person
9681-OXGVC,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,54,0,5,,Laytonville,California,95454,3,5180,Competitor made better offer
5180-UCIIQ,Male,Yes,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,Yes,80,2,22,,Lucerne,California,95458,1,2061,Moved
7153-OANIO,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,48,0,1,Offer E,Mendocino,California,95460,1,5066,Moved
6521-YYTYI,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,59,0,1,Offer E,Navarro,California,95463,3,2578,Moved
8878-HMWBV,Male,No,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,47,0,3,Offer E,Nice,California,95464,1,5598,Competitor had better devices
3751-KTZEL,Female,No,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,Yes,62,0,1,Offer E,Yorkville,California,95494,1,3706,Competitor offered higher download speeds
1977-STDKI,Female,Yes,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,72,0,1,,The Sea Ranch,California,95497,1,4116,Competitor offered more data
5813-UECBU,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,78,0,33,,Bridgeville,California,95526,2,2583,Competitor made better offer
0328-GRPMV,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,43,0,1,,Burnt Ranch,California,95527,1,3706,Competitor had better devices
4342-HENTK,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,67,0,2,,Garberville,California,95542,1,2189,Competitor had better devices
4195-SMMNX,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,62,0,2,,Hydesville,California,95547,2,5627,Attitude of support person
6956-SMUCM,Female,No,No,No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,29,0,3,,Miranda,California,95553,1,5236,Competitor offered higher download speeds
3223-WZWJM,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,36,0,26,,Petrolia,California,95558,1,5869,Competitor offered higher download speeds
9053-JZFKV,Male,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),Yes,25,0,67,Offer A,Redway,California,95560,2,4495,Don't know
2530-ENDWQ,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,55,0,71,Offer A,Rio Dell,California,95562,3,4296,Competitor offered more data
6615-ZGEDR,Male,No,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,42,0,1,,Smith River,California,95567,2,5707,Attitude of service provider
9250-WYPLL,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,20,0,5,,Fallbrook,California,92028,2,4600,Competitor made better offer
2754-XBHTB,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,40,0,9,,Amador City,California,95601,2,3847,Competitor made better offer
1597-LHYNC,Female,Yes,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,74,0,26,,Auburn,California,95602,1,4232,Price too high
7055-VKGDA,Male,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes,31,0,54,Offer B,Clarksburg,California,95612,1,4406,Product dissatisfaction
0754-UKWQP,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,63,0,2,,Cool,California,95614,1,3790,Competitor had better devices
7493-TPUWZ,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,64,0,1,,Diamond Springs,California,95619,1,4243,Competitor had better devices
1577-HKTFG,Female,No,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),Yes,42,0,30,,Elk Grove,California,95624,1,2486,Attitude of support person
8752-STIVR,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,61,0,4,,Elmira,California,95625,3,2085,Limited range of services
4558-FANTW,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,30,0,17,Offer D,Fair Oaks,California,95628,1,5643,Lack of affordable download/upload speed
8651-ENBZX,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,Yes,68,0,60,,Grizzly Flats,California,95636,3,5507,Long distance charges
7623-TRNQN,Male,No,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,34,1,1,,Jackson,California,95642,2,3113,Extra data charges
9330-IJWIO,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,54,0,13,Offer D,Kirkwood,California,95646,1,2008,Price too high
9286-DOJGF,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,66,0,38,,Lotus,California,95651,1,5165,Product dissatisfaction
