Gender,SeniorCitizen,Partner,Dependents,Phone Service,Multiple Lines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChurnLabel,Age,NumDependents,TenureMonths,Offer,City,State,Zip Code,SatisfactionScore,CLTV,Churn Reason
Female,0,1,1,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,1,21,2,2,,Johannesburg,California,93528,1,4265,Competitor had better devices
Female,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,1,53,0,1,,Keene,California,93531,2,4123,Competitor offered higher download speeds
Female,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,1,34,0,10,,Lake Hughes,California,93532,3,3074,Competitor offered more data
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,1,21,0,1,,Lancaster,California,93535,3,4851,Competitor made better offer
Male,0,1,1,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,1,42,1,14,,Palmdale,California,93550,1,2881,Competitor had better devices
Male,1,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,67,0,58,Offer B,Palmdale,California,93551,1,4662,Competitor had better devices
Male,0,1,0,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),1,49,0,22,,Temecula,California,92592,1,3378,Don't know
Female,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,25,0,1,,Temecula,California,92592,1,2412,Competitor made better offer
Male,0,1,0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,1,61,0,49,Offer B,Valyermo,California,93563,2,6452,Competitor offered higher download speeds
Female,1,1,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,74,0,68,,Palmdale,California,93591,1,4481,Competitor offered more data
Female,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,1,20,0,1,,Ahwahnee,California,93601,1,3458,Competitor offered more data
Male,0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,1,63,0,7,,Big Creek,California,93605,1,2679,Competitor offered more data
Female,0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,55,0,9,Offer E,Biola,California,93606,2,5003,Competitor made better offer
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,1,38,0,1,Offer E,Dinuba,California,93618,1,5355,Competitor made better offer
Female,1,1,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,69,0,24,,Helm,California,93627,2,4937,Price too high
Male,0,0,0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,22,0,2,Offer E,Kingsburg,California,93631,1,4810,Product dissatisfaction
Male,1,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,1,70,0,27,,Parlier,California,93648,1,2999,Service dissatisfaction
Male,0,0,0,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,1,23,0,57,Offer B,Sanger,California,93657,1,4917,Lack of self-service on Website
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,1,64,0,1,Offer E,Shaver Lake,California,93664,2,2783,Attitude of support person
Female,0,0,0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,30,0,13,,South Dos Palos,California,93665,3,2967,Limited range of services
Female,0,0,0,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,1,48,0,1,Offer E,Squaw Valley,California,93675,2,4931,Lack of affordable download/upload speed
Female,0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),1,22,0,63,Offer B,Fresno,California,93702,3,4776,Long distance charges
Male,0,0,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,1,64,0,25,Offer C,Fresno,California,93705,1,4203,Extra data charges
Male,0,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,48,0,35,Offer C,San Dimas,California,91773,2,4639,Price too high
Male,0,1,0,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,1,44,0,71,,Fresno,California,93722,1,4879,Product dissatisfaction
Male,0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,49,0,6,,Salinas,California,93901,1,4160,Service dissatisfaction
Female,0,0,0,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,43,0,15,,Marina,California,93933,3,3968,Lack of self-service on Website
Male,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,1,59,0,9,Offer E,Pacific Grove,California,93950,3,5403,Attitude of support person
Female,0,0,0,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),1,31,0,37,,Seaside,California,93955,2,4429,Don't know
Female,1,0,0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,1,79,0,2,,Daly City,California,94014,1,3278,Competitor had better devices
Female,1,0,0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,1,76,0,29,,Half Moon Bay,California,94019,1,4235,Attitude of support person
Male,1,1,0,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),1,78,0,5,,Loma Mar,California,94021,2,4324,Competitor offered more data
Female,1,0,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,1,79,0,28,,Atherton,California,94027,2,4136,Competitor made better offer
Female,0,1,0,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),1,60,0,11,,Millbrae,California,94030,1,3101,Competitor had better devices
Male,0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,1,21,0,55,Offer B,Redwood City,California,94062,1,4369,Competitor had better devices
Male,1,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),1,73,0,24,,San Francisco,California,94104,3,5245,Attitude of support person
Female,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,1,41,0,1,Offer E,San Francisco,California,94105,1,2540,Competitor offered higher download speeds
Female,0,0,0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),1,51,0,6,Offer E,San Francisco,California,94107,2,4713,Competitor offered higher download speeds
Male,0,0,0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,1,42,0,4,Offer E,San Francisco,California,94108,3,3212,Competitor offered more data
Female,0,1,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,61,0,3,Offer E,San Francisco,California,94123,2,4062,Competitor offered more data
Male,0,1,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,39,0,1,Offer E,San Francisco,California,94127,3,5753,Competitor offered more data
Male,0,0,0,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,1,30,0,11,,San Francisco,California,94130,1,4509,Competitor made better offer
Female,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,1,29,0,1,Offer E,San Francisco,California,94132,3,5341,Competitor made better offer
Male,0,0,0,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,52,0,5,,Palo Alto,California,94304,1,4944,Price too high
Male,0,0,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,1,59,0,8,,San Mateo,California,94401,1,2632,Product dissatisfaction
Female,0,1,1,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,1,21,3,22,Offer D,San Mateo,California,94402,1,4626,Service dissatisfaction
Male,0,1,0,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,1,37,0,29,,Byron,California,94514,1,2651,Lack of self-service on Website
Male,0,1,0,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,1,Mailed check,1,20,0,13,Offer D,Calistoga,California,94515,3,4800,Network reliability
Female,1,1,0,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,1,74,0,43,Offer B,Concord,California,94519,2,5863,Limited range of services
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,1,38,0,3,Offer E,Concord,California,94520,3,5000,Attitude of support person
Male,1,0,0,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),1,73,0,2,,Crockett,California,94525,1,4522,Long distance charges
Male,1,1,0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),1,71,0,66,,Fairfield,California,94533,2,4512,Extra data charges
Male,0,0,0,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Electronic check,1,63,0,62,Offer B,Travis Afb,California,94535,1,5090,Price too high
Male,0,1,0,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),1,62,0,17,Offer D,Fremont,California,94539,1,2026,Product dissatisfaction
Male,0,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),1,19,0,56,Offer B,Hayward,California,94544,3,6484,Service dissatisfaction
Female,0,0,0,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),1,58,0,31,,Hayward,California,94545,1,2554,Lack of self-service on Website
Female,0,0,0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,1,26,0,2,Offer E,Lafayette,California,94549,1,3599,Network reliability
Female,1,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),1,68,0,66,,Pinole,California,94564,2,6117,Don't know
Male,0,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,1,53,0,3,,Pittsburg,California,94565,1,2704,Attitude of service provider
Female,0,1,1,0,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,1,42,2,1,,Pope Valley,California,94567,1,5434,Attitude of support person
Female,1,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,70,0,31,,Port Costa,California,94569,1,2560,Attitude of support person
Female,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,1,57,0,14,Offer D,Rio Vista,California,94571,1,4107,Attitude of support person
Female,0,1,1,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,0,Electronic check,1,28,2,35,,Deer Park,California,94576,1,5898,Don't know
Female,1,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,66,0,37,,Vallejo,California,94590,2,4448,Attitude of service provider
Female,0,0,0,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),1,36,0,7,,Walnut Creek,California,94596,2,4414,Attitude of service provider
Male,1,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,65,0,24,,Oakland,California,94601,3,4287,Attitude of support person
Female,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,1,58,0,1,,Oakland,California,94602,2,5082,Competitor made better offer
Female,0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,No,One year,0,Electronic check,1,44,0,32,,Oakland,California,94611,2,3553,Moved
Male,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,44,0,1,,Oakland,California,94619,2,2905,Moved
Female,0,1,0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,1,57,0,17,Offer D,Berkeley,California,94703,1,4103,Moved
Male,0,0,0,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,1,59,0,19,Offer D,Berkeley,California,94704,1,3666,Competitor had better devices
Male,1,0,0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,78,0,2,,San Pablo,California,94806,2,5655,Attitude of support person
Female,1,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,74,0,8,,San Rafael,California,94903,3,4174,Competitor offered more data
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,1,35,0,1,,Bolinas,California,94924,2,5890,Competitor made better offer
Male,1,1,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,1,78,0,1,,Corte Madera,California,94925,1,4138,Competitor had better devices
Female,0,0,0,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,1,26,0,1,,Cotati,California,94931,1,5919,Competitor had better devices
Female,1,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,1,79,0,9,,Point Reyes Station,California,94956,2,5242,Attitude of support person
Male,0,0,0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,1,36,0,3,,San Anselmo,California,94960,2,3503,Competitor offered higher download speeds
Female,1,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),1,76,0,49,Offer B,Boulder Creek,California,95006,2,5651,Attitude of support person
Female,0,1,0,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),1,25,0,2,,Capitola,California,95010,1,3039,Competitor had better devices
Male,0,1,0,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),1,28,0,55,Offer B,Cupertino,California,95014,1,5463,Competitor offered more data
Female,0,1,0,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,1,50,0,21,Offer D,Los Gatos,California,95032,3,2036,Competitor offered more data
Female,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,42,0,69,,Milpitas,California,95035,2,4283,Competitor made better offer
Male,1,0,0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,67,0,1,,Morgan Hill,California,95037,3,5437,Competitor made better offer
Male,0,0,0,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),1,27,0,39,,Santa Clara,California,95050,1,3080,Price too high
Male,0,1,0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),1,47,0,6,,Santa Cruz,California,95060,1,4242,Product dissatisfaction
Female,1,0,0,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,1,80,0,17,Offer D,San Jose,California,95110,1,5082,Service dissatisfaction
Male,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,1,42,0,1,,San Jose,California,95116,1,3525,Competitor had better devices
Male,0,1,0,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),1,31,0,58,Offer B,San Jose,California,95117,2,4026,Network reliability
Male,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,1,56,3,1,,San Jose,California,95123,1,3001,Competitor had better devices
Male,0,1,0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,1,34,0,19,Offer D,San Jose,California,95127,3,2349,Lack of affordable download/upload speed
Male,0,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,1,39,0,3,,Stockton,California,95202,2,3567,Long distance charges
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,1,24,0,3,Offer E,Stockton,California,95204,1,3398,Long distance charges
Male,1,0,0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,1,77,0,3,,Stockton,California,95206,2,4367,Price too high
Female,1,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,73,0,30,,Stockton,California,95209,1,3548,Product dissatisfaction
Male,0,0,0,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),1,29,0,15,Offer D,Stockton,California,95212,2,2003,Service dissatisfaction
Male,0,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,35,0,10,Offer D,Acampo,California,95220,2,4501,Lack of self-service on Website
Female,0,0,0,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,1,39,0,1,Offer E,Arnold,California,95223,3,2806,Network reliability
Male,0,1,0,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,1,25,0,38,,Campo Seco,California,95226,2,3498,Don't know
Female,0,0,0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),1,45,0,1,Offer E,Clements,California,95227,1,5797,Don't know
Female,0,0,0,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,1,44,0,16,Offer D,French Camp,California,95231,2,5186,Don't know
Male,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,51,0,1,Offer E,Glencoe,California,95232,1,4548,Competitor had better devices
Male,0,0,0,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),1,44,0,12,Offer D,Hathaway Pines,California,95233,1,2850,Poor expertise of phone support
Male,0,0,0,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,1,27,0,4,Offer E,Lockeford,California,95237,1,4669,Competitor had better devices
Female,0,0,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),1,22,0,15,Offer D,Lodi,California,95242,1,2853,Attitude of support person
Male,1,1,0,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),1,74,0,41,Offer B,Murphys,California,95247,1,4995,Competitor offered more data
Female,0,0,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,1,21,0,1,Offer E,Wallace,California,95254,3,5421,Competitor made better offer
Female,0,1,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,1,47,0,1,Offer E,Atwater,California,95301,1,2404,Competitor had better devices
Female,0,0,0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,62,0,7,Offer E,Big Oak Flat,California,95305,1,5159,Competitor had better devices
Female,1,1,0,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),1,76,0,42,Offer B,Crows Landing,California,95313,1,2322,Attitude of support person
Female,0,0,0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,1,58,0,1,Offer E,Gustine,California,95322,3,2007,Competitor offered higher download speeds
Female,0,0,0,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,1,34,0,12,Offer D,Hughson,California,95326,1,3545,Competitor offered higher download speeds
Male,0,0,0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,1,40,0,55,Offer B,La Grange,California,95329,1,4089,Competitor offered more data
Female,0,0,0,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,1,57,0,17,Offer D,Lathrop,California,95330,1,2825,Competitor offered more data
Female,0,0,0,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,1,27,0,1,,Mariposa,California,95338,1,2172,Competitor offered more data
Female,1,1,0,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),1,78,0,72,,Merced,California,95348,1,5697,Competitor made better offer
Female,1,1,0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,1,78,0,11,Offer D,Modesto,California,95355,3,3172,Competitor made better offer
